loan_id,no_of_dependents,education,self_employed,age,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3899,2,0,1,61,494000,16690,10,672,15200,6800,48900,797400,1
3900,3,0,0,51,1400000,24860,22,709,2900,42300,7700,889900,0
3901,1,1,1,66,1343000,48350,14,868,4400,60500,34600,698600,1
3902,0,0,0,39,744000,4420,6,452,43400,44700,40100,45900,0
3903,0,1,1,52,1078000,19240,28,821,69500,99700,8700,684700,0
3904,4,1,0,53,960000,14010,18,873,78300,13100,36400,96200,1
3905,2,0,1,70,1253000,15740,21,396,24900,75200,28500,445000,0
3906,1,1,1,55,1218000,45630,9,489,19800,87500,9900,302500,0
3907,4,0,0,32,356000,3800,23,784,24700,10300,21700,804200,1
3908,5,1,1,74,977000,35720,6,678,4400,4700,29000,897900,0
3909,4,0,0,50,888000,14730,26,618,78400,77000,27200,399400,1
3910,4,0,0,59,983000,5460,7,613,40100,52000,31400,822100,1
3911,0,1,0,35,1280000,33450,22,580,81800,94100,42000,772100,1
3912,2,1,1,68,606000,48290,28,875,72700,68500,44700,719100,0
3913,2,1,1,47,556000,47520,7,794,96100,18800,15300,746100,1
3914,4,1,1,73,1382000,19770,14,444,66900,77900,23300,605300,0
3915,0,0,0,79,676000,40170,7,387,12300,54000,1800,678800,0
3916,2,1,1,59,673000,10360,21,783,84800,84100,48000,693100,0
3917,0,0,0,60,986000,7680,16,625,400,26700,5800,596900,1
3918,1,0,1,78,215000,16690,19,815,19400,44000,8800,178200,0
3919,3,0,0,63,594000,37960,11,769,50700,39400,30800,985700,1
3920,2,0,0,50,1437000,38830,29,319,6600,29800,36800,813700,0
3921,5,1,0,58,1126000,14330,16,879,74800,45400,21600,584500,1
3922,3,1,1,35,1455000,14160,5,618,39700,77400,1300,83100,1
3923,4,0,0,75,1256000,5540,15,698,88200,31500,19000,660800,0
3924,2,0,0,21,484000,23090,23,360,54100,28700,29600,358300,0
3925,5,1,1,65,879000,9130,25,513,64900,40300,11600,760600,0
3926,5,0,0,65,772000,9330,18,837,41100,70600,32600,937600,1
3927,5,0,0,43,550000,19190,5,711,82400,74400,41700,982400,1
3928,1,1,1,51,1346000,44760,22,805,18000,14700,11200,100400,0
3929,0,0,1,55,650000,40440,29,403,69000,54100,15700,653300,0
3930,3,0,0,27,1009000,27970,27,755,97400,33600,49500,310900,1
3931,1,1,1,52,1094000,29190,26,501,60400,6800,5900,776200,0
3932,0,0,1,57,1484000,23890,6,571,67600,62000,43600,492300,1
3933,0,1,0,51,1252000,32350,22,429,49500,39100,26700,270300,0
3934,5,1,0,31,765000,12900,15,661,32400,16000,2400,721100,1
3935,1,0,0,75,1124000,46590,11,527,40300,31300,18300,445300,0
3936,3,0,1,56,827000,2960,15,660,92400,63900,35900,882500,1
3937,0,1,0,46,729000,40840,9,399,5400,83800,37700,526600,0
3938,3,0,0,29,1457000,43590,8,759,77300,83400,34100,212200,1
3939,1,0,1,69,999000,22770,8,334,61800,6300,16300,300400,0
3940,3,0,1,64,1473000,46440,8,357,54800,94100,45600,134000,0
3941,1,1,0,50,1163000,45680,10,344,22300,73000,25700,73900,0
3942,0,0,1,59,1319000,9850,9,683,37500,7400,22300,707000,1
3943,1,0,0,68,851000,10370,9,861,11700,82000,5300,549100,1
3944,5,1,1,62,651000,4290,26,605,28600,20900,5600,967400,0
3945,3,0,1,33,435000,29160,22,388,82700,7000,12500,592500,0
3946,5,1,0,73,878000,4230,25,516,82400,70300,13000,45400,0
3947,5,0,1,52,1235000,44660,14,472,22300,51800,26900,643300,0
3948,4,1,0,75,549000,4640,26,627,31700,18000,9800,618500,0
3949,5,0,0,63,360000,46320,22,723,40000,31200,35900,673100,0
3950,5,1,0,21,933000,45240,10,783,43000,12500,45900,660800,1
3951,0,1,1,29,1084000,49730,5,350,39900,90300,1700,122600,0
3952,5,0,0,67,1250000,41060,23,776,13900,34300,43500,827000,0
3953,5,1,0,77,842000,22350,28,749,50700,7300,22900,448000,0
3954,0,0,1,25,406000,46570,18,829,71600,18900,23800,715900,1
3955,2,0,0,64,1013000,45660,15,822,85600,7700,21900,848200,1
3956,2,1,0,44,360000,35850,25,321,4300,14100,9300,333300,0
3957,4,0,0,59,1171000,20040,27,430,75300,81200,6900,345900,0
3958,3,1,1,59,1387000,48680,17,307,91800,32800,24000,459500,0
3959,1,1,0,33,462000,21230,10,474,500,62700,34800,995500,0
3960,4,0,0,49,452000,9350,26,443,79000,65800,5400,550300,0
3961,2,1,0,28,1257000,25340,24,820,65600,40800,25400,455200,1
3962,0,1,0,25,1119000,9100,5,524,24900,61600,45800,635800,1
3963,0,0,1,59,1125000,7610,12,332,71100,60100,40800,691600,0
3964,1,0,0,26,364000,14150,10,563,97500,24600,25600,618000,1
3965,5,1,0,28,808000,41240,26,899,99700,99400,46800,36800,1
3966,0,0,0,72,445000,30860,6,333,66200,98200,16300,232500,0
3967,1,0,1,36,1148000,14850,23,756,51300,39500,2800,759200,1
3968,0,0,0,31,1469000,38130,24,784,34500,51900,32500,639200,1
3969,1,0,0,25,982000,18930,23,634,80300,4100,14400,27300,0
3970,0,1,1,66,951000,2980,29,871,89500,65700,25800,849400,0
3971,2,0,1,80,1324000,39520,11,557,42400,91700,4000,987800,0
3972,3,0,1,67,925000,35630,27,625,83500,5900,22600,918200,0
3973,5,1,1,60,1381000,19440,6,413,3300,49000,22000,362100,0
3974,5,0,0,72,590000,2350,27,498,18300,94900,33000,610100,0
3975,0,1,0,68,1366000,49960,14,446,60600,44100,19300,582500,0
3976,0,1,1,66,1188000,35860,25,488,85100,78500,31400,466800,0
3977,2,1,0,21,1383000,37500,7,690,34200,14000,45400,852500,1
3978,3,0,1,57,863000,48260,12,333,84900,3600,44700,983400,0
3979,2,0,0,65,1179000,17060,29,474,50700,21200,1200,90100,0
3980,2,1,1,55,488000,16060,18,731,64700,20700,49800,804600,1
3981,4,1,0,79,1164000,49970,22,674,86400,42800,17400,59500,0
3982,1,1,1,75,595000,12160,26,502,41500,60800,40800,328200,0
3983,0,1,0,42,943000,20200,20,580,55500,81100,16500,368700,1
3984,0,1,1,30,278000,11370,22,837,52600,34100,43500,737600,1
3985,3,1,0,69,1374000,31200,15,590,75100,12000,42800,150300,1
3986,2,0,1,61,665000,35030,8,893,32200,92800,29600,567000,1
3987,3,1,0,22,536000,37720,19,599,46700,52100,34200,92200,1
3988,0,0,1,37,1356000,38570,7,879,39400,17300,42600,694300,1
3989,1,0,0,77,693000,29390,10,899,79200,39000,35200,414700,0
3990,5,0,1,52,701000,18810,6,695,5200,65800,41400,858000,1
3991,1,1,0,34,596000,26410,5,887,25400,94300,32000,569400,1
3992,3,1,0,43,890000,46720,12,718,6300,60100,20100,833900,1
3993,0,0,1,74,1251000,26620,11,545,52500,16100,12900,449600,0
3994,5,1,1,78,949000,30800,14,493,79100,10900,21500,471600,0
3995,0,0,1,25,821000,25520,17,674,36500,45800,21400,408700,1
3996,4,1,0,65,923000,37650,18,830,37500,80800,17700,28800,0
3997,0,0,1,57,542000,7170,26,885,37100,9800,1000,476500,0
3998,0,0,1,51,1275000,17190,7,527,96500,32300,39900,55300,1
3999,3,1,1,56,591000,10440,20,759,37400,82100,21100,963300,1
4000,3,1,1,56,1120000,11710,9,510,32900,18100,37300,137400,1
4001,5,1,0,23,1361000,41050,28,533,94000,82700,29500,110700,1
4002,1,0,1,69,1023000,34050,29,441,85100,31400,27900,50200,0
4003,1,0,1,67,1351000,46290,15,684,12900,7700,26900,890100,1
4004,5,0,0,41,801000,10810,8,678,30600,4800,8200,425200,1
4005,4,1,1,31,947000,11900,18,549,88900,40800,23800,863000,1
4006,1,0,1,24,282000,25910,27,363,16900,20900,44500,113600,0
4007,4,1,1,41,699000,44020,25,770,79500,42700,15200,853600,1
4008,1,1,0,28,808000,45980,26,475,20800,25600,21600,681300,0
4009,3,1,1,77,598000,36280,23,866,47100,17500,4700,840000,0
4010,1,0,0,37,1357000,750,15,615,74300,32100,2800,630700,1
4011,3,1,1,49,806000,21270,14,301,27400,54100,29100,750500,0
4012,1,1,0,47,564000,23850,5,494,97900,99700,18200,217300,0
4013,5,0,1,50,827000,15070,15,821,44100,43400,36600,483600,1
4014,3,0,1,42,486000,36860,13,348,71200,6300,23000,792900,0
4015,1,1,0,44,511000,41050,8,335,32300,82500,31500,211600,0
4016,2,0,1,67,1107000,29930,8,444,17000,36600,46800,748100,0
4017,2,1,1,62,721000,43750,7,352,17000,42400,14700,81500,0
4018,4,0,1,78,867000,7680,19,727,90400,79200,6700,207000,0
4019,2,1,1,44,1332000,45340,23,577,26700,36200,45000,624900,1
4020,4,0,1,43,272000,30890,29,710,91100,81800,12100,854900,1
4021,1,0,1,44,415000,43590,18,716,13500,18500,30000,642100,1
4022,1,1,1,63,1063000,13640,15,300,89700,35600,39200,886400,0
4023,1,1,0,65,738000,3230,17,502,47200,21000,22900,50200,0
4024,0,1,0,22,1283000,45930,15,576,21900,53500,27700,90500,0
4025,1,0,0,41,630000,45110,22,518,41100,2800,2400,753500,1
4026,4,1,0,23,703000,14460,27,309,27500,32800,42000,244500,0
4027,2,1,1,44,627000,8590,11,634,13600,26200,17500,872100,1
4028,5,0,1,24,231000,40020,7,777,26700,55100,2500,385300,0
4029,3,1,0,34,713000,37800,12,817,96400,14200,42700,715900,1
4030,4,0,1,34,1466000,38550,13,752,63400,81500,3600,648400,1
4031,1,1,0,63,389000,4490,9,588,71900,5600,26400,869400,1
4032,2,0,1,73,1245000,19050,22,370,13700,4200,8900,521700,0
4033,5,0,1,58,1267000,9480,29,396,25600,95700,20600,620400,0
4034,0,0,0,58,580000,4560,14,480,76100,98000,32500,82800,0
4035,3,0,0,52,866000,36840,26,452,29500,68300,42800,514700,0
4036,4,1,1,61,1263000,40080,8,670,59700,86200,31100,391200,1
4037,3,0,0,52,727000,7440,10,722,14300,12500,47800,876000,1
4038,4,0,1,60,1020000,4120,23,304,35600,76900,25100,862000,0
4039,5,0,1,61,1452000,35830,14,756,72100,60600,20800,613400,1
4040,1,1,0,63,737000,46080,21,444,34200,97500,15000,770000,0
4041,4,1,1,38,1008000,34140,28,524,62200,8500,44400,383500,1
4042,4,1,0,58,459000,9300,25,842,83700,70400,15600,946000,0
4043,5,1,1,41,1305000,38020,7,820,17300,55900,20300,588500,1
4044,1,0,0,72,1483000,36660,24,823,21600,3200,30800,676900,0
4045,1,1,0,72,880000,31570,17,839,98600,49300,26400,284800,0
4046,0,1,1,55,282000,24520,7,582,64500,99800,43000,145100,1
4047,2,1,0,77,862000,26160,15,854,87200,82300,37200,133800,0
4048,4,1,0,63,776000,47800,8,853,100,96600,36700,152200,1
4049,1,1,0,41,480000,4950,16,738,88900,64800,40200,145000,1
4050,0,1,1,51,335000,34570,9,329,50900,16100,32700,337000,0
4051,0,1,1,56,458000,4830,15,771,49500,25400,35800,825600,1
4052,1,0,1,66,954000,48560,6,332,98600,97600,28000,690500,0
4053,3,1,0,31,1201000,8470,21,645,12000,83100,9700,889600,1
4054,2,0,0,36,747000,15590,19,655,58200,93900,11400,964300,1
4055,5,1,0,68,993000,13120,5,608,24700,53100,33000,593800,1
4056,3,1,0,30,1162000,5580,23,755,57100,14700,32300,698100,1
4057,4,1,1,63,332000,46610,29,884,65900,88800,43700,284000,0
4058,4,0,1,50,1397000,17710,25,790,49500,74900,37800,972500,1
4059,3,1,1,24,1358000,41550,9,803,89100,6100,6000,964000,1
4060,1,1,0,45,963000,48740,13,772,24800,6100,32800,573300,1
4061,3,0,0,71,814000,31970,8,530,50700,95000,12100,673800,0
4062,1,0,1,74,1403000,20730,29,834,65000,40200,5600,11200,0
4063,2,0,0,59,358000,6800,25,497,18500,77100,18700,395100,0
4064,5,1,0,77,405000,14090,18,587,26100,84900,25900,591800,0
4065,3,0,0,31,516000,45600,7,805,47000,62900,13900,193100,1
4066,4,0,0,59,517000,30380,10,486,56000,57100,5000,90600,0
4067,5,0,1,62,1034000,44640,28,798,2700,92300,33900,645300,0
4068,4,0,0,23,431000,35650,13,332,82500,80000,19400,969100,0
4069,4,1,1,69,876000,22950,22,853,74800,2000,42700,88900,0
4070,3,0,1,46,1445000,24990,24,607,32200,88200,37100,433800,1
4071,0,0,1,22,986000,44400,25,695,52800,89100,19900,954300,1
4072,2,1,0,31,1175000,8760,18,540,13800,96200,13300,248100,1
4073,2,0,1,79,859000,12050,8,708,14600,60200,5700,490700,0
4074,3,1,0,25,1034000,39810,19,502,83800,3600,44500,849600,1
4075,3,1,0,73,370000,33680,14,349,54700,87800,35100,503600,0
4076,3,0,0,38,686000,1030,27,534,84000,41500,7000,233700,1
4077,4,1,0,65,654000,10170,12,717,73400,84700,2700,860500,1
4078,3,1,1,44,225000,34830,23,697,80400,45100,2300,780500,0
4079,2,1,1,80,567000,45540,17,323,6700,30600,37300,526700,0
4080,5,1,1,55,1143000,42000,10,621,49800,98500,27600,437600,1
4081,5,0,1,53,1320000,6090,29,363,71400,53200,36100,547600,0
4082,1,1,0,69,441000,46900,24,722,34700,32100,24300,125900,0
4083,0,1,1,41,937000,33240,13,646,59300,76900,18800,332700,1
4084,1,1,1,48,1100000,17520,25,582,72100,17100,35300,825200,1
4085,0,0,1,32,365000,25880,18,572,94800,6200,36900,843000,1
4086,4,1,0,28,747000,28400,22,844,76600,8200,1000,714200,1
4087,3,0,0,26,1288000,29510,7,529,99900,3500,38300,106600,1
4088,3,1,1,31,927000,1870,13,852,79100,91800,39500,485000,1
4089,1,1,1,25,834000,27730,26,562,65800,33800,32300,79100,1
4090,4,0,0,63,433000,24480,26,341,38300,90900,35000,778900,0
4091,0,0,1,34,1177000,22220,15,463,78300,95000,3000,257100,0
4092,2,1,0,71,1210000,38200,7,514,3400,75500,28100,371600,0
4093,0,1,0,34,708000,13620,20,721,59500,19100,46800,511100,1
4094,5,1,0,35,1050000,32540,26,575,64000,72700,18700,360200,1
4095,3,0,1,64,522000,47610,24,505,47600,74700,35000,785300,0
4096,4,1,0,45,718000,41810,17,306,18500,40600,37400,657500,0
4097,3,1,0,66,1079000,12360,10,508,73300,6000,42300,907800,1
4098,2,1,0,24,854000,47980,19,583,3300,47900,31400,360300,1
4099,2,0,1,45,974000,27110,12,762,96800,48600,30800,277700,1
4100,4,0,0,47,428000,19260,20,550,46000,42300,12900,257600,1
4101,2,1,0,79,771000,6440,9,516,31500,85800,25000,532500,0
4102,3,1,0,65,1049000,42760,17,635,13600,41400,28900,497400,1
4103,5,0,1,32,521000,3050,16,587,6800,39600,9900,922400,1
4104,5,0,0,27,908000,18100,12,773,11600,11000,33800,897100,1
4105,0,0,1,39,1419000,13510,18,729,81000,3300,35600,67000,0
4106,3,1,1,36,1196000,20950,18,865,81400,19700,6100,387900,1
4107,4,0,1,22,1243000,4970,7,860,7600,39100,47200,929400,1
4108,4,1,1,50,659000,16460,12,644,26900,52100,6300,43700,0
4109,0,1,0,31,641000,16820,6,750,66200,72100,41700,191200,1
4110,1,1,1,32,1145000,34460,19,755,3600,51800,40300,174900,1
4111,3,1,1,64,1442000,36780,27,465,51100,42000,17800,42100,0
4112,3,0,1,34,589000,16930,11,545,16200,59600,24900,298800,1
4113,2,1,1,46,510000,40170,6,875,9500,87200,48500,473200,1
4114,1,0,0,34,485000,14920,19,537,70700,72000,45300,761000,1
4115,2,1,1,74,264000,6270,29,398,42600,400,21400,703100,0
4116,2,1,1,30,410000,46940,20,339,13100,55200,21700,25400,0
4117,4,0,0,71,640000,49680,5,500,12300,73500,31000,462300,0
4118,0,1,0,66,814000,34480,8,328,25800,14900,17900,213600,0
4119,3,0,0,60,1147000,37310,11,706,31600,97800,40300,495500,1
4120,3,1,0,54,1163000,30060,7,888,46500,71400,17400,920300,1
4121,5,1,1,61,1364000,730,11,493,18200,67600,14500,380300,0
4122,2,0,1,55,1351000,9950,21,483,51000,60200,42900,541700,0
4123,1,0,0,33,516000,44510,15,789,75400,6300,19000,942500,1
4124,0,0,0,42,536000,18610,20,696,46700,24700,42000,944000,1
4125,1,0,0,30,719000,30220,9,429,39500,34000,11900,64700,0
4126,2,1,1,38,645000,10140,7,746,54000,75600,1800,726900,1
4127,5,1,0,61,421000,6860,21,764,87600,48900,36700,437500,0
4128,3,1,1,61,1184000,44280,8,713,93200,13900,33400,42000,0
4129,2,1,0,67,341000,26100,27,352,56300,23400,41200,835300,0
4130,0,0,0,21,303000,23970,15,626,29100,15200,46900,947800,1
4131,0,0,0,44,378000,30510,21,673,77500,83100,8500,792500,1
4132,0,0,0,77,395000,24650,11,533,36200,60700,43800,516400,0
4133,1,0,1,75,1006000,20860,18,739,45600,6400,36900,692800,0
4134,0,0,1,48,235000,830,23,616,46100,62700,30000,626800,0
4135,4,1,0,76,776000,40420,5,466,69300,91000,29300,595900,0
4136,1,1,0,42,921000,7270,22,714,18800,67900,25600,982800,1
4137,0,0,1,71,965000,49800,11,537,67000,34100,39900,66100,0
4138,1,1,1,39,556000,29060,22,524,95700,37800,22500,742600,1
4139,0,1,1,53,1486000,45150,8,834,67300,7200,33300,848400,1
4140,0,0,1,74,317000,42680,26,402,87700,60600,36800,934200,0
4141,2,1,0,28,1328000,44450,24,437,43500,50100,46500,25800,0
4142,2,0,0,58,724000,17330,8,331,23500,30100,10000,372800,0
4143,5,1,0,45,1326000,38770,7,379,66000,46800,40400,878900,0
4144,1,1,1,23,1476000,32630,16,894,15600,60900,15100,389000,1
4145,5,0,1,74,374000,19520,17,773,56000,80900,16700,803300,0
4146,5,1,0,54,627000,11880,25,866,26700,800,41900,176500,0
4147,1,0,1,67,738000,47230,14,829,14400,95900,15200,862300,1
4148,5,1,1,62,416000,7700,19,617,97800,25700,36600,254500,1
4149,4,1,1,48,650000,22140,25,402,5000,18700,45200,219700,0
4150,4,0,0,23,1049000,17120,27,806,79000,47600,10300,876600,1
4151,5,0,0,51,756000,16420,10,796,83700,99400,43300,438000,1
4152,4,1,1,53,300000,5100,13,750,93700,55200,24600,377300,1
4153,4,0,0,25,1428000,16490,24,680,27800,24400,39600,669600,1
4154,3,0,1,68,1096000,30410,27,858,36900,54300,13100,139800,0
4155,3,0,0,74,1157000,30020,7,611,98500,36700,4600,961900,0
4156,5,0,0,38,382000,2910,5,883,57500,94300,18800,317800,1
4157,4,0,0,76,337000,36810,15,785,53200,2300,5000,407600,0
4158,2,1,0,76,1261000,13430,27,834,74400,87900,13800,897200,0
4159,1,1,1,47,1055000,31470,16,821,86500,2000,19700,429000,1
4160,2,0,0,66,1408000,25380,13,508,26600,74300,18800,851100,1
4161,4,0,1,58,473000,24680,21,394,17900,39600,20700,323500,0
4162,2,0,0,53,1339000,12830,24,455,7700,11900,22700,520200,0
4163,2,0,1,31,475000,38040,10,881,87800,5300,42100,198600,1
4164,4,1,1,79,1399000,32410,11,741,17000,66500,41800,746500,0
4165,3,1,1,73,1344000,36140,28,583,18900,30500,1900,63300,0
4166,1,1,1,44,995000,19570,7,450,67200,61800,6900,226200,0
4167,1,1,1,69,582000,45620,24,383,51600,76800,8700,123200,0
4168,4,0,1,66,365000,46640,21,721,68800,97500,45600,305300,0
4169,0,0,1,34,1312000,19490,13,443,45700,8900,7100,657100,0
4170,3,1,0,41,988000,4840,10,463,71900,81400,37800,131500,0
4171,5,0,0,71,1004000,33970,19,439,54000,65800,31600,592700,0
4172,4,1,1,70,1202000,14720,24,705,30200,76700,45600,860000,0
4173,0,0,1,39,1470000,5870,18,715,1400,53500,36300,981000,1
4174,2,0,1,76,278000,27250,17,741,63300,5400,11200,176400,0
4175,0,1,1,43,784000,25530,25,544,29400,40100,45000,825100,1
4176,1,1,0,45,402000,26720,24,823,57000,44000,35800,195400,1
4177,3,1,1,75,218000,10050,23,625,72100,97700,4400,263500,0
4178,4,1,1,62,1298000,39030,6,749,16900,68800,22900,357100,1
4179,2,1,1,55,860000,16780,18,399,71900,57500,39300,711300,0
4180,1,0,1,44,1189000,35930,17,340,51000,35200,43600,364000,0
4181,5,1,1,34,1281000,39760,26,884,4100,78000,45000,354700,1
4182,2,1,0,51,857000,44460,5,475,92400,87800,1500,816200,0
4183,3,0,0,58,945000,3410,10,526,25800,60100,9100,876000,1
4184,4,1,1,45,578000,28930,13,423,25000,6800,20200,877100,0
4185,0,1,1,72,1432000,9200,26,830,4600,48900,25100,20300,0
4186,3,1,0,58,324000,45590,27,587,84800,5300,25900,374400,0
4187,3,0,1,78,391000,4360,19,453,23400,57500,12700,457500,0
4188,2,0,1,59,359000,2250,10,898,26800,26100,27000,815800,1
4189,3,1,1,70,1002000,29580,9,866,32500,80100,49900,975900,1
4190,4,1,1,44,1164000,35800,19,786,82300,51100,48900,422400,1
4191,2,0,0,29,838000,14520,19,355,4200,56200,36700,763300,0
4192,0,1,1,71,359000,570,14,521,88800,78700,27200,202900,0
4193,0,0,0,28,1038000,45170,23,410,94100,38500,13500,530400,0
4194,1,1,1,43,405000,16290,20,781,35300,44000,15100,69600,0
4195,2,1,0,50,435000,6300,17,583,5700,34600,28800,118000,0
4196,2,0,1,54,656000,10370,10,702,97700,81900,6900,979200,1
4197,4,1,1,42,635000,39250,10,304,58400,68300,22700,229300,0
4198,3,1,1,70,1286000,16190,20,882,20300,47900,6500,752400,1
4199,1,0,1,67,482000,9310,11,516,76000,59500,21000,358600,1
4200,3,0,0,51,654000,2130,27,661,83000,82900,20700,73400,0
4201,2,0,0,32,514000,28270,9,678,32800,73500,1500,540000,1
4202,5,0,1,25,1320000,39130,29,316,91800,83000,20700,720300,0
4203,4,1,1,76,1295000,1890,13,413,50700,44100,13200,914400,0
4204,0,1,0,23,825000,46020,20,647,86000,55700,48900,955300,1
4205,2,1,0,52,1277000,30570,11,570,42000,90300,49100,792400,1
4206,4,1,0,27,320000,29380,6,635,56800,89400,7400,824200,1
4207,1,0,1,35,388000,18060,13,609,53500,78500,24000,750600,1
4208,5,0,1,77,1235000,47540,29,345,36900,14500,12800,977700,0
4209,5,1,0,38,554000,12100,13,616,40000,52800,32300,170400,1
4210,0,1,1,50,350000,23890,8,575,70300,47000,46000,452700,1
4211,3,1,1,43,484000,42390,23,665,96700,46700,26000,724700,1
4212,0,0,0,45,903000,25790,16,460,72600,94900,18700,414500,0
4213,2,0,1,34,1191000,35440,20,841,95300,24100,14700,316700,1
4214,4,1,0,62,853000,20320,8,453,60500,49800,40600,54500,0
4215,3,1,0,79,359000,16150,27,494,70400,59800,24400,857300,0
4216,3,0,1,24,218000,33690,20,438,44500,72400,33100,364800,0
4217,4,0,1,57,1167000,48450,24,489,53500,45700,13200,107600,0
4218,3,1,0,32,464000,28280,6,691,2700,59800,48700,730100,1
4219,2,0,1,24,229000,36380,13,503,6100,92600,8200,816700,0
4220,5,0,0,38,607000,8620,7,651,41300,39700,28200,229000,1
4221,2,0,0,24,684000,44680,9,764,2200,6900,47400,366600,1
4222,1,1,1,28,947000,12070,28,473,77900,54600,39300,494300,0
4223,5,1,0,56,1164000,36380,18,849,65200,66000,27300,394300,1
4224,0,1,1,24,1230000,1230,21,547,18500,68400,48800,541000,1
4225,3,0,1,47,374000,28060,10,705,84400,32300,12800,79900,1
4226,2,0,0,41,341000,17780,25,473,72800,35000,1000,762200,0
4227,0,0,0,59,595000,22520,25,590,49200,41100,5500,258000,0
4228,3,0,1,48,409000,7730,25,490,56200,96500,17200,526600,0
4229,0,0,1,36,935000,49100,25,339,31100,45100,11300,978900,0
4230,0,1,1,32,1278000,17750,18,611,25200,2500,26500,716200,1
4231,2,1,1,48,911000,32480,17,727,56900,71900,7600,582600,1
4232,0,0,0,37,1494000,37720,10,669,40900,2200,26000,952300,1
4233,4,1,0,61,713000,46490,22,684,58600,24200,39400,317500,0
4234,3,0,0,49,1108000,49110,24,465,51800,49100,18900,576300,0
4235,0,0,0,52,473000,15270,20,334,4400,93100,46400,842300,0
4236,1,0,0,23,1063000,16880,7,657,76500,89200,11500,565100,1
4237,5,0,0,41,599000,13310,9,396,31600,37700,26700,616700,0
4238,2,0,1,31,748000,15500,14,564,39400,16100,9100,158500,1
4239,0,0,1,48,699000,36910,5,516,61800,96400,2500,781400,1
4240,1,1,1,72,1138000,29010,14,478,38500,43000,30800,179000,0
4241,5,1,1,24,1064000,40130,28,307,89500,93600,36200,369200,0
4242,0,1,0,35,568000,12180,13,310,8200,38200,27400,212000,0
4243,2,0,0,78,1326000,30290,12,553,65700,99200,27200,455500,0
4244,2,1,1,52,399000,3880,10,896,4600,56900,6500,276900,1
4245,5,1,1,54,586000,47610,7,679,60200,22600,4300,601300,1
4246,4,0,0,47,1050000,23290,22,485,69400,2200,3200,204600,0
4247,0,0,0,56,630000,11160,6,421,52300,8200,25900,221900,0
4248,2,1,1,66,669000,39600,6,368,25900,26900,43600,715600,0
4249,4,1,1,52,721000,16980,25,796,64800,97900,42000,489900,0
4250,1,1,1,51,1169000,24730,19,860,1900,50300,1100,266200,1
